label	regularity	metronome
Venetian_AndreaCalmo	-0.16251041010490752	w.S.wSwS.Sw.wS|w.S.wS.w.S.w.wwS|w.w.w.Sw.Sw.w.wS|Sw.w.Sw.S.w.S.wS|S.w.wS.Sw.SwwS|w.S.wS.Sw.SwS|w.SwSw.w.S.SwS|S.wSw.S.Sw.SwS|w.S.wS.w.S.w.S.wS|S.w.w.Sw.wwSw.S|w.S.w.Sw.w.Sw.wS|w.Sw.wS.w.wSw.S|w.w.Sw.wSw.w.wS|w.S.w.Sw.SwSw.S|S.wSw.wSw.SwS|S.wSw.w.Sw.w.wS|w.Sw.SwSw.S.w.S|S.wSw.wS.S.wS|w.S.wSw.Sw.w.wS|S.wwSw.Sw.w.wS|w.S.w.S.w.S.Sw.w.S|wSw.S.wSw.S.wS|wS.w.S.w.S.Sw.wS|Sw.Sw.wSw.SwS|w.S.w.S.w.Sw.S.wS|Sw.w.S.S.wSw.wS|w.Sw.wS.Sw.SwS|w.S.w.S.w.Sww.wS|w.Sw.S.w.SS.SwS|w.S.w.S.wSw.S.wS|wSwS.Sw.SwS|S.wwS.Sw.Sw.wS|wSw.S.w.S.w.S.wS|w.w.w.Sw.Sw.SwS|wwSw.w.SSw.wS|w.Sw.wSw.SwS|wSw.S.w.Sw.SwS|w.SwS.S.w.Sw.wS|w.wSw.S.wSS.wS|wS.w.S.w.S.wSw.S|w.wSw.wS.w.SwS|Sw.w.Sw.S.w.SwS|SwSw.w.SwSS|w.w.wS.w.Sw.Sw.S|w.w.wS.w.Sw.w.S|w.S.w.Sw.S.w.S.w.S|S.SwSw.Sw.SwS|wS.w.S.Sw.w.S.wS|w.Sw.w.w.Sw.S.w.S|Sw.Sw.wS.Sw.wS|SwSw.w.Sw.S.wS|w.Sw.SwSw.w.wS|w.SwSw.S.w.SwS|S.SwSw.Sw.S.wS|w.S.wS.w.S.wS.wS|w.S.w.Sw.S.w.SwS|w.Sw.S.S.wwS.w.S|w.Sw.SwSw.Sw.S|w.Sw.Sw.S.wSw.S|wSw.S.w.S.w.SwS|Sw.wSw.Sw.Sw.S|S.wSw.S.w.wS.S|Sw.wSw.Sw.w.w.S|w.Sw.Sw.Sw.S.wS|w.Sw.wSw.Sw.S|S.Sw.SwSwSwS|w.SwSwSw.S.w.S|w.w.Sw.wSw.SwS|Sww.S.Sw.wS.wS|w.Sw.S.w.S.wSw.S|Sw.Sw.Sw.Sw.S|Sw.S.Sw.S.w.Sw.S|Sw.wS.Sw.wS.wS|Sw.wS.w.Sw.S.wS|Sw.SwS.S.w.Sw.S|Sw.w.Sw.w.S.Sw.S|Sw.w.Sw.w.S.S.wS|w.Sw.S.wSw.Sw.S|Sw.w.SwS.w.SwS|Sw.w.S.wSw.SwS|w.Sw.S.wSw.Sw.S|Sw.S.w.Sw.S.w.S|w.Sw.Sw.w.wSwS|w.Sw.Sw.Sw.Sw.S|SwS.Sw.Sw.w.wS|w.SwS.wS.S.w.wS|w.Sw.Sw.Sw.S.wS|wSw.w.w.S.Sw.wS|wS.w.S.wS.w.S.wS|w.S.w.S.wSw.w.wS|w.Sw.S.wS.S.S.w.S|w.Sw.Sw.S.w.S.wS|w.Sw.w.wSw.SwS|Sw.Sw.wSw.SwS|w.Sww.wSw.S.wS|w.Sww.w.w.Sw.wS|w.wwSw.w.S.S.w.S|w.Sw.Sw.w.S.wwS|w.wSw.w.SwS.w.S|w.S.wSw.SwS.wS|wwSw.w.Sw.SwS|w.Swww.w.w.S|wSwSw.wS.w.wS|Sw.S.wwS.wSwS|w.w.wS.w.wSw.wS|Sw.w.Sw.w.Sw.w.S|w.w.wS.w.S.w.SwS|wSw.wS.S.w.Sw.S|w.SwS.Sw.w.Sw.S|w.wSw.wSw.wS.S|S.wSw.w.Sw.Sw.S|S.w.wSw.w.Sw.w.S|wSw.S.w.w.Sw.wS|w.Sw.Sw.Sw.S.wS|w.S.w.S.Sw.S.w.w.S|w.S.Sw.wSw.w.wS|w.Sw.S.w.S.w.Sw.S|Sw.Sw.wSw.Sw.S|w.S.w.Sw.S.wS.S|SwSw.w.S.w.Sw.S|wS.w.S.wSw.w.wS|Sw.wSw.S.w.S.w.S|w.S.wSwS.w.SwS|S.w.w.SwS.SSw.S|Sw.wSw.w.S.SwS|wS.wSw.S.w.Sw.S|S.w.S.w.w.Sw.Sw.S|w.w.SwwS.Sw.w.S|w.Sw.w.w.Sw.Sw.S|w.S.w.Sw.S.w.Sw.S|w.Sw.Sw.Sw.S.wS|wSwSw.w.w.Sw.S|wS.w.Sw.Sw.Sw.S|w.wSw.wSw.Sw.S|wS.Sw.wS.wSwS|wS.wS.Sw.Sw.wS|
Catalan_AusiasMarch	-0.23389457817824452	S.w.w.S.w.S.wS.w.S|S.wS.S.w.S.w.S.wS|S.w.w.S.w.S.wSwS|w.S.w.S.w.Sw.S.wS|Sw.w.S.wS.Sw.wS|S.wS.S.wS.w.Sw.S|S.w.wS.w.S.wS.wS|wS.w.S.w.S.w.SwS|wSw.S.w.Sw.S.wS|w.S.wS.w.w.Sw.w.S|w.S.w.S.w.S.wS.w.S|w.S.wS.Sw.S.wwS|w.SwS.wS.w.S.wS|S.wS.S.w.S.w.S.w.S|w.S.w.S.w.Sw.S.wS|wSwS.w.wS.w.wS|S.w.w.S.w.wS.SwS|w.S.wS.wS.w.Sw.S|S.Sw.S.wS.w.Sw.S|w.w.w.S.wS.w.S.w.S|w.S.w.S.w.S.w.SwS|S.wwS.w.S.w.S.wS|w.w.wS.w.S.wSwS|w.w.wS.S.wwSwS|Sw.w.S.w.S.wSwS|w.Sw.S.w.S.w.S.wS|w.wS.S.w.S.Sw.wS|S.w.wSw.wSw.wS|wSw.S.w.w.S.wS.S|wSw.S.S.Sw.S.wS|w.wS.w.w.wS.w.wS|w.S.w.S.S.w.S.w.wS|Sw.w.S.w.Sw.S.wS|S.w.w.S.Sw.w.Sw.S|w.S.w.S.w.Sw.S.w.S|wS.w.S.S.wS.w.w.S|w.S.wS.S.w.S.wwS|w.S.wS.S.w.w.S.wS|wS.w.S.SwS.wwS|w.Sw.S.wS.w.S.wS|S.Sw.S.S.w.S.wwS|w.S.w.S.w.S.wS.wS|w.S.wS.wS.S.wwS|S.wS.S.wwSw.wS|wS.w.S.S.wSw.wS|w.SwS.w.SwSw.S|w.S.w.S.w.S.w.S.w.S|w.S.wS.wSS.w.wS|S.wwS.w.S.Sw.wS|w.S.wS.w.w.S.w.wS|w.S.w.S.Sw.Sw.wS|w.SwS.S.wS.wS.S||S.w.w.S.w.S.wS.w.S|w.S.S.S.w.Sw.wSS|S.w.wS.w.Sw.S.wS|w.Sw.S.w.w.S.w.wS|w.Sw.S.S.w.w.SwS|w.S.wS.S.wwS.w.S|w.S.wS.w.S.wS.wS|S.w.wS.wS.SwS.S|w.S.wS.w.S.SwS.S|w.S.wS.S.wwSw.S|w.S.w.S.wSw.SwS|w.Sw.S.w.Sw.SwS|Sw.wS.w.S.S.w.w.S|wS.w.S.w.S.wS.wS|wS.w.S.w.S.wS.wS|w.S.wS.wS.w.Sw.S|wSwS.w.wS.w.w.S|w.SwS.wS.Sw.wS|Sw.wS.w.S.w.SwS|w.S.wS.w.w.S.w.wS|w.S.wS.wS.S.wwS|w.S.w.S.S.wwS.wS|S.w.wS.wS.w.S.wS|S.wS.S.w.S.w.SwS|S.w.w.S.S.wwSwS|w.S.w.S.w.S.S.wwS|w.S.S.w.S.w.SwS|S.wwS.S.w.w.SwS|S.w.wS.S.w.Sw.S.S|S.wwS.w.w.S.wwS|wS.wS.w.S.w.S.wS|w.S.wS.w.Sw.S.w.S|S.S.wS.w.S.w.S.wS|SwS.S.w.S.S.w.wS|w.S.w.S.w.wS.w.wS|wS.w.S.w.S.w.S.wS|w.S.wS.wS.w.S.wS|S.S.wS.wS.w.S.wS|wSwS.Sw.w.S.w.S|S.wS.S.S.w.S.w.wS|w.S.wS.w.S.S.wwS|w.S.w.S.w.S.wwS.S|w.S.w.S.wwSw.wS|w.S.w.S.S.wSw.wS|wS.w.S.wSwS.w.S|w.S.wS.w.S.w.S.w.S|w.S.wS.w.wS.wwS|S.w.w.S.S.wS.wwS|Sw.w.S.w.w.S.w.w.S|Sw.w.S.w.SwS.w.S|S.w.wS.ww.S.w.wS|S.w.w.S.w.w.S.wwS|S.wwS.wS.wS.w.S|SwwS.w.w.S.wwS|w.S.wS.wS.w.w.S.S|Sw.w.S.w.S.w.S.wS|S.w.w.S.ww.S.wwS|w.SwS.wS.w.SwS|wS.w.S.w.wS.S.wS|Sw.w.S.S.wwSwS|w.S.w.S.wS.w.S.wS|w.S.wS.S.wSw.wS|S.wwS.S.w.S.S.wS|w.S.wS.Sw.S.w.wS|w.S.w.S.S.wS.Sw.S|w.Sw.S.S.wSw.wS|w.S.wS.w.Sw.SwS|w.Sw.S.w.S.wS.w.S|S.w.wS.w.S.w.wS.S|S.SS.wS.w.Sw.wS|S.w.wS.w.S.w.S.wS|wS.wS.w.w.S.w.w.S|wS.wS.wS.w.S.wS|w.S.w.S.wS.w.wS.S|wS.w.S.wS.SwS.wS|w.S.w.S.w.Sw.S.wS|w.S.wS.w.Sw.S.wS|w.S.w.S.w.S.wS.wS|w.Sw.S.w.w.S.wwS|wwS.S.w.wS.S.wS|wS.w.S.S.wSw.wS|w.S.wS.w.Sw.S.wS|w.Sw.S.wS.w.S.wS|w.S.w.S.S.w.S.w.w.S|
Portugese_Camoes	-0.08737526693107206	w.S.wSw.Sw.SwS|w.Sw.S.w.Sw.Sw.S|w.S.wS.w.Sw.S.w.S|w.S.Sw.S.Sw.Sw.S|Sw.w.SwS.Sw.wS|S.S.w.S.wSw.SwS|w.S.w.SwSw.S.wS|Sw.S.w.w.Sw.S.w.S|wS.w.Sw.Sw.SwS|w.Sw.Sw.Sw.Sw.S|w.S.wSw.Sw.S.w.S|wS.wSw.SwSwS|w.Sw.Sw.Sw.Sw.S|w.Sw.S.w.Sw.S.w.S|wS.w.Sw.Sw.S.w.S|S.wSw.w.S.w.S.w.S|S.w.wSwSw.SwS|w.S.w.SwSw.S.wS|S.w.S.wS.S.w.S.wS|S.w.wS.wwSSw.S|w.Sw.SwSw.S.wS|S.wS.w.w.Sw.S.wS|S.wS.wS.Sw.S.wS|S.wS.w.S.Sw.SwS|S.w.S.w.w.Sw.SwS|w.Sw.wS.Sw.S.wS|w.SwS.wSw.SwS|w.S.wSw.S.w.SwS|
Napolitan_Cortese	-0.3119536177121325	w.Sw.S.wSw.S.wS|w.w.Sw.wSw.Sw.S|w.S.wSw.S.w.Sw.S|w.wSw.w.Sw.SwS|SS.w.Sw.Sw.S.w.S|w.Sw.Sw.S.w.SwS|w.S.Sww.S.Sw.w.S|Sw.w.Sw.Sw.Sw.S|w.S.w.Sw.Sw.Sw.S|w.w.Sw.w.S.w.w.w.S|wS.w.Sw.S.w.Sw.S|w.Sw.w.w.S.Sw.wS|S.w.w.Sw.SwSw.S|SwSw.w.S.w.S.w.S|w.w.w.Sw.Sw.Sw.S|w.Sw.S.wSw.Sw.S|wS.w.w.w.Sw.w.w.S|wSw.w.SSw.w.w.S|w.Sw.S.w.Sww.w.S|Sw.Sww.S.Sw.wS|Sw.Sw.S.Sw.w.w.S|w.w.SS.wS.Sw.wS|w.Sww.w.Sw.SwS|w.Sw.Sw.Sw.Sw.S|Sw.wSw.Sw.SwS|Sw.w.w.w.Sw.S.wS|Sww.Sw.S.wSwS|wSwSw.w.w.Sw.S|S.w.wS.wSw.w.w.S|w.S.w.SwSw.S.w.S|w.Sw.w.wSw.w.wS|w.S.w.Sw.S.w.Sw.S|wS.wSw.Sww.wS|w.Sw.Sw.Sw.S.wS|w.S.w.wwSw.w.w.S|w.Sw.S.S.Sw.w.wS|w.Sw.Sw.w.wSwS|Sww.S.wSw.w.wS|w.Sw.SwS.Sw.wS|Sww.Sw.S.wSw.S|Sw.w.Sw.Sw.S.w.S|S.wSw.wSw.w.wS|SSw.Sw.w.wSw.S|Sw.w.S.wSSw.wS|Sw.w.Sw.S.w.Sw.S|Sw.S.w.wSww.w.S|w.Sw.Sw.wS.Sw.S|wSw.w.wSw.w.wS|Sw.w.Sw.Sw.S.wS|w.Sw.S.w.SwS.w.S|Sw.w.Sw.Sw.w.wS|w.Sw.Sw.Sw.Sw.S|w.S.Sww.w.w.Sw.S|w.w.Sww.Sw.Sw.S|w.Sw.Sw.Sw.w.wS|w.Sw.w.wSw.w.wS|Sw.w.Sw.Sww.wS|w.Sw.w.Sww.wwS|w.Sw.Sw.Sw.wwS|w.Sw.w.wSw.wwS|Sw.w.Sw.w.w.wwS|w.Sw.w.wSw.Sw.S|Sw.w.Sw.Sw.Sw.S|w.S.wSw.Sww.w.S|wS.w.Sw.Sw.Sw.S|w.Sw.Sw.Sw.w.wS|w.Sw.S.w.Sw.w.wS|w.w.wSw.Sww.wS|w.Sw.w.wSww.w.S|w.S.wSw.wwS.wS|w.Sw.Sw.Sw.Sw.S|wSw.w.w.Sw.w.wS|wSw.w.wSwSw.w.S|Sw.w.SwSw.w.wS|w.S.w.w.wSww.w.S|w.w.wSw.Sw.SwS|Sw.w.wwS.S.w.w.S|wSww.w.Sw.w.wS|w.Sw.Sw.Sw.Sw.S|w.Sw.Sw.w.w.Sw.S|w.wSw.w.Sw.wwS|Sw.wSw.Sw.w.wS|Sw.wSw.Sw.Sw.S|w.Sw.Sw.Sww.wS|w.w.w.S.wSw.SwS|w.Sw.Sw.w.Sw.wS|w.Sw.Sw.w.wSw.S|Sw.w.Sw.w.w.Sw.S|wSw.Sw.Sw.S.wS|w.w.Sw.Sw.wwS|Sww.wwSw.Sw.S|S.wS.w.w.Sw.S.wS|Sw.w.Sw.w.Sw.wS|w.Sw.S.wSw.S.w.S|w.SSww.Sw.Sw.S|Sw.w.Sw.Sw.Sw.S|wSw.Sw.Sw.S.wS|w.w.wSwSw.Sw.S|w.w.Sw.wSw.wS.S|S.wwSw.Sww.w.S|Sw.wSw.Sw.SwS|S.w.wSw.Sw.wwS|w.Sw.w.w.Sw.S.wS|wS.w.w.w.Sw.Sw.S|Sw.wS.wSww.w.S|S.wwS.S.w.Sw.S|Sw.Sw.w.Sw.wwS|w.Sw.Sw.w.wSw.S|w.Sw.Sw.w.wSw.S|w.SwSw.Sw.wwS|wSw.w.wSw.S.w.S|Sw.w.Sw.w.wSw.S|wSw.w.w.Sww.w.S|Sw.w.Sw.Sw.Sw.S|w.Sw.Sw.Sw.S.w.S|Sw.Sw.w.Sw.S.w.S|w.w.Sw.wSw.w.w.S|S.w.Sw.w.Sw.wwS|w.Sw.S.wSw.S.wS|w.Sw.w.w.Sw.wwS|w.Sw.wwSw.w.wS|Sw.w.w.wSw.wwS|Sw.w.wwSw.w.wS|w.w.w.Sw.SwwwS|Sw.w.Sw.S.w.S.wS|wSS.w.wSw.wwS|Sww.w.wSw.w.wS|Sw.w.wwSw.wwS|wSw.w.wSw.SwS|w.Sw.w.w.Sw.w.wS|
French_DuBellay	-0.4346297372653746	w.w.wS.wwS.w.w.S|ww.wS.w.w.Sw.w.S|w.w.wS.w.S.wSw.S|Sw.w.S.w.wwS.w.S|S.wwS.w.Sw.wwS|w.w.wS.wS.w.w.wS|ww.wS.w.Sw.w.wS|w.ww.S.wSw.w.w.S|w.Sw.S.w.w.w.SwS|w.S.wS.w.ww.SwS|wS.w.S.w.wwSw.S|w.S.w.S.w.w.Sw.wS|S.wwS.w.S.w.w.wS|w.ww.S.w.S.w.wwS|w.w.w.S.w.wSw.wS|S.wwS.w.S.w.S.wS|w.w.w.S.w.Sw.wwS|w.S.wS.w.Sw.wwS|wSw.S.S.w.w.w.w.S|w.S.wS.w.Sw.wwS|wS.w.S.wSw.wwS|S.w.w.S.w.w.S.w.wS|w.SwS.w.w.Sw.wS|w.w.wSw.Sw.ww.S|w.S.wS.w.w.wS.wS|Sw.w.S.Sw.S.wwS|w.w.wS.w.wSw.w.S|wS.w.S.w.wS.wwS|wS.w.S.w.w.Sw.wS|w.S.wS.ww.S.w.w.S|www.wS.w.ww.wS|w.w.wS.w.www.wS|S.ww.S.w.wS.w.wS|w.S.wS.w.w.S.wwS|w.Sw.S.wS.w.w.w.S|w.w.wS.w.Sw.w.wS|w.S.w.S.w.w.S.wwS|w.S.w.S.w.w.Sw.w.S|w.w.wS.w.S.wwwS|w.S.wS.w.wwwwS|S.w.wS.w.wSw.wS|w.S.w.S.S.wwwwS|Sw.wS.w.w.wSw.S|Sw.w.S.w.Sw.w.wS|w.w.w.S.Sw.w.Sw.S|w.wwS.www.Sw.S|w.S.wS.wwS.w.w.S|w.wwS.Sw.S.w.w.S|Sw.wS.w.w.wS.wS|S.w.w.S.wwS.w.wS|wSw.S.w.wSw.wS|wS.wS.w.S.wS.wS|wSw.S.w.Sw.wwS|w.wwS.w.wSw.wS|Sw.w.S.w.w.Sw.wS|wwwS.w.w.S.wwS|wSw.Sw.w.wS.wwS|Sw.w.S.Sw.w.S.w.S|w.w.w.Sw.S.w.wS.S|w.wwS.w.w.S.w.wS|wSw.S.w.wSwwS|w.S.w.S.w.S.w.Sw.S|wS.w.S.Sw.SwwS|Sw.w.S.wS.w.wwS|w.w.w.S.w.S.wS.wS|w.w.w.S.w.w.SwwS|S.w.wS.w.S.w.wwS|w.w.w.S.w.S.w.w.wS|S.S.wS.S.Sw.wS.S|w.w.wS.wwSw.wS|wS.w.S.w.w.wwwS|w.S.w.S.w.Sw.w.wS|S.ww.S.wS.w.S.wS|w.w.w.S.w.w.S.wwS|w.w.w.S.w.Sw.wwS|w.w.w.SwS.w.wwS|w.S.w.S.w.w.S.wwS|S.wwS.w.Sw.w.wS|w.ww.S.w.wS.w.wS|w.S.w.S.w.w.Sw.wS|w.S.wSwwwS.wS|w.SwSwS.S.wwS|w.w.wS.wS.w.ww.S|w.w.w.Sw.w.wSw.S|Sw.w.S.S.wS.wwS|w.S.wS.w.wS.wwS|wS.w.S.ww.Sw.wS|w.S.w.S.ww.Sw.wS|w.w.w.S.w.Sw.wwS|w.wwS.ww.wS.wS|ww.wS.w.S.w.S.wS|w.S.w.S.wSw.wwS|www.S.w.wwS.w.S|w.w.wS.w.wwS.w.S|w.w.wS.wwS.w.w.S|w.w.w.S.wS.w.S.wS|wwwS.w.Sw.w.wS|w.S.wS.w.wwS.wS|w.S.wS.w.wSw.w.S|w.w.w.S.Sw.Sw.w.S|w.w.w.S.w.Sw.w.w.S|w.w.wS.Sw.w.Sw.S|S.ww.Sw.wSwwS|w.w.wS.w.wSw.wS|S.w.w.S.w.wS.wwS|w.w.wS.wSwSw.S|S.w.wS.wSw.S.wS|w.w.w.SwSwS.w.S|S.w.w.Sw.S.w.S.w.S|S.w.wS.wSwwwS|w.Sw.S.w.wS.ww.S|w.w.wSw.w.S.w.wS|wS.w.S.w.wS.w.wS|ww.wS.w.wSw.w.S|S.w.wS.w.wwSw.S|w.S.w.SwwwS.wS|w.w.wS.w.wSw.wS|S.w.w.S.wSw.w.wS|w.ww.Sw.w.w.S.wS|Sw.w.S.w.wS.w.wS|S.w.w.S.w.wwS.w.S|wwwS.Sw.wS.w.S|w.wwSw.S.ww.wS|S.w.w.S.wS.w.S.wS|w.S.w.S.w.w.wSw.S|w.ww.Sw.w.S.w.w.S|Sw.S.S.w.wwS.wS|wwS.Sw.w.w.S.wS|w.S.w.S.wwS.w.wS|w.w.w.S.w.Sw.w.wS|w.w.w.S.S.w.wS.w.S|w.S.wS.wS.w.Sw.S|Sw.wS.w.SwS.w.S|wS.w.S.wwS.w.w.S|w.S.w.S.wSw.S.w.S|S.S.wS.w.Sw.w.w.S|S.w.wS.w.w.wS.w.S|w.w.w.S.S.w.wwwS|w.S.wS.wS.Sw.wS|w.Sw.Sw.w.S.wwS|
Spanish_deLaTorre	-0.4482072931419239	ww.Sw.wSw.w.wS|S.wS.ww.Sw.SwS|Sw.wSw.Sw.wwS|w.Sw.Sw.Sw.SwS|SwSw.w.Sw.wwS|wSww.S.Sw.wwS|Sw.wSS.S.w.SS.S|w.Sw.Sw.w.S.SwS|ww.w.SS.Sw.w.wS|w.Sw.Sw.Sw.wS.S|wSw.Sw.w.wSw.S|w.S.wS.wSw.wS.S|w.SwSwSw.S.w.S|w.w.Sw.wS.SSw.S|SS.Sw.w.Sw.S.wS|wwS.w.wS.w.Sw.S|Sw.Sw.wS.Sw.wS|wSw.Sw.w.w.S.wS|wS.Sw.w.S.ww.wS|Sw.w.S.w.SwwS|wS.Sw.w.Sw.w.wS|Sw.w.wwS.wS.w.S|w.Sw.Sw.ww.SwS|w.S.w.Sw.w.wS.w.S|w.Sw.Sw.w.wSw.S|w.Sw.Sw.Sw.Sw.S|w.Sw.wwSwS.wS|Sw.w.Sw.S.Sw.wS|Sw.w.wwSw.SwS|wSw.wwSw.w.wS|w.wwSw.S.w.w.wS|wSw.wwSw.w.wS|S.w.w.w.wS.S.wwS|w.wwSw.wwS.w.S|wwSw.wSw.wwS|wS.Sw.w.Sw.wwS|wS.w.Sw.Sww.w.S|Sw.wSw.w.wSw.S|w.wSw.wS.Sw.wS|w.SSw.w.S.w.Sw.S|w.Sw.S.ww.w.SwS|w.w.wS.S.Sw.S.w.S|Sw.wSw.Sw.wwS|w.Sw.Sw.w.wSwS|Sw.w.S.S.Sww.w.S|w.S.wSw.w.w.S.w.S|S.S.w.wwS.w.w.wS|Sw.wSw.w.w.S.wS|Sw.w.Sw.w.w.S.wS|wwSw.wS.Sw.wS|S.w.wS.w.Sw.w.wS|w.wwS.w.w.wS.w.S|Sw.w.Sw.wwS.w.S|wS.w.S.w.w.w.SwS|w.Sw.Sw.Sw.ww.S|Sw.S.Sw.Sw.S.w.S|Sw.Sw.w.S.w.wwS|Sw.wSw.Sw.Sw.S|wwwS.wSw.w.wS|wwSw.w.Sw.S.wS|wSw.S.w.Sw.w.wS|w.w.S.wwSw.w.w.S|ww.Sw.wS.w.S.wS|wS.Sw.w.SwwwS|Sw.Sw.wS.w.Sw.S|S.wSw.w.S.wSw.S|wSw.w.wSw.w.w.S|S.w.S.Sw.Sw.w.wS|Sw.wSw.w.wSw.S|S.SwSw.w.wS.wS|Sw.wSw.wwSw.S|w.wwSw.Sw.wwS|wwSw.w.S.wwwS|Sw.wSw.wwSw.S|w.Sw.SwS.w.w.wS|w.wSw.wSw.w.wS|wwS.w.wS.w.w.wS|w.Sw.S.w.wwSw.S|S.w.Sw.w.S.w.S.w.S|wwS.wwS.w.w.wS|w.w.S.wwSw.wwS|Sw.S.Sw.w.wS.w.S|w.w.wSw.Sw.wwS|S.wS.S.w.Sw.w.wS|Sw.wSw.S.w.w.wS|wwSw.w.Sww.wS|Sw.wSw.SwSw.S|wwS.wwSw.wwS|Sw.S.S.wSwSw.S|Sw.wSw.SwwwS|Sw.w.wwSw.wwS|w.Sw.Sw.w.w.SwS|S.w.Sw.w.Sw.w.wS|Sw.w.w.wwS.wwS|Sw.w.S.w.Sww.wS|wSw.S.wSwS.w.S|wS.Sw.w.Sw.w.wS|ww.S.wwSwwS|SS.w.Sw.w.w.Sw.S|w.wwSw.Sw.wwS|Sw.w.w.w.Sw.wwS|w.wSw.wS.w.Sw.S|Sw.w.w.w.S.w.SwS|w.wwS.w.Sw.S.wS|Sw.w.w.wSw.w.w.S|Sw.w.Sw.w.wSw.S|Sw.w.Sw.Sw.w.wS|Sw.w.Sw.SwSw.S|w.Sw.SwSw.S.w.S|ww.wS.wSw.wwS|w.w.Sw.w.S.w.S.w.S|w.SwwwS.w.S.w.S|Sw.w.Sw.w.wS.wS|Sw.w.Sw.wwS.wS|w.wwSw.Sw.w.w.S|wSw.Sw.wwSw.S|Sw.w.Sw.w.wSw.S|w.Sw.w.wSwSw.S|wSww.w.S.wwwS|w.Sw.w.wS.w.Sw.S|wSwSw.Sw.w.wS|wSw.Sw.w.wSw.S|Sw.w.S.w.Sw.w.wS|Sw.wSw.wwS.wS|Sw.w.Sw.w.w.SwS|w.w.Sw.w.Sw.Sw.S|w.wwS.wS.w.Sw.S|w.Sw.S.w.Sw.wwS|wS.w.Sw.w.w.Sw.S|w.w.wSw.wwSwS|w.w.wS.w.wwS.w.S|wwSw.w.Sw.w.S.S|wS.w.w.wSw.w.wS|w.S.wSw.S.wSw.S|S.Sw.w.wS.w.wS.S|Sw.SwwS.wwS.S|w.S.ww.wSSw.wS|wS.w.S.w.wwS.w.S|wS.w.S.wSwSw.S|wSw.Sw.S.w.Sw.S|
